SMILES,IE
CC(=O)c1cc(=c2ccn(cc2)CN(=O)=O)ccn1C,2.373
C[C]1C(=[N]=COC1=O)O,2.373
Nc1cnnn1C[CH][O],2.375
C=Cc1cn(C)cc(C#N)c1=c1ccn(C)cc1,2.377
Cn1cc/c(=c\2/ccn(C)c(c2)N(=O)=O)/cc1N,2.378
c12[c]c(ccc2ccc2c1c1c(cc2)cccc1)/C=C/c1[c]cccc1,2.38
CC1(C)[CH][C]2C[C@@H]3[C@H]2N13,2.381
C1(CN2N(C1)[C@H]1CC[C@@H]2CC1)(CC)CC,2.381
COC1=N[C](C=O)[CH]O1,2.384
Nc1n[nH]c(C=O)c1N,2.384
CN1C=C[C]([C]2C=CN(C)C=C2OCCOCCOCCOC)C(=C1)N(=O)=O,2.384
CC(=O)c1c/c(=c\2/ccn(C)c(c2)C#N)/ccn1C,2.385
CN1N=CN=C(O)[C]1[NH],2.386
Cn1ccc(=c2ccn(cc2C(=O)O)COCCOCCOCCOC)cc1,2.387
CC1=CN(C)[CH][C]([C]1[C]1C=CN(C)C=C1)N(=O)=O,2.387
Cn1ccc(=c2ccn(C)c(c2N(=O)=O)OCCOCCOC)cc1,2.387
CN1[N]N=C[C](N)C1=O,2.389
C/C(=N/C1=CN(C)C=C[C]1[C]1C=CN(C)C(=C1)N(=O)=O)/O,2.389
Cn1ccc(=C2[C]([CH]N(C)C=C2OCCOC)N(=O)=O)cc1,2.393
NC1=C(N)[N]C=C([NH])O1,2.395
[NH][C]1OC[C@]2(O[C@@H]12)C=O,2.395
Cn1cc/c(=c\2/ccn(C)c(c2)O)/c(c1)N(=O)=O,2.395
Cn1ccc(=C2[C]([CH]N(C)C=C2OCCOCCOC)N(=O)=O)cc1,2.397
Cc1c(O)c(=O)ocn1,2.397
Cc1c/c(=c\2/ccn(C)cc2N(=O)=O)/ccn1C,2.398
NCc1nncnc1O,2.399
CC(C)(C)c1c/c(=c/2\ccn(C)cc2N(=O)=O)/ccn1C,2.402
C1=C[C](CC=N1)c1c(cncc1NC)[NH]=C,2.402
CNCn1ccc(=c2ccn(C)cc2)c(c1)N(=O)=O,2.402
C/C(=N/c1c/c(=c\2/ccn(C)c(c2)N(=O)=O)/ccn1C)/O,2.402
NC(=[NH2])N1[CH]C(=O)C=N1,2.403
CC(=O)C1=CN(C)C(=C[C]1[C]1C=CN(C)C=C1)C(=O)C,2.404
Cc1c(O)[nH][n]nc1[NH],2.405
C/C(=N/c1cc(=c2ccn(C)cc2)c(cn1C)N(=O)=O)/O,2.409
C/N=C\1/NC(=N[CH]O1)[NH],2.409
O=COC[C@@H]([CH][O])C#N,2.41
CCc1c(c(=c2ccn(C)cc2)ccn1C)N(=O)=O,2.412
CN1CC[NH](C)[C@H]([C@H]1N(O)[O])OC,2.413
C1=C([C@@H](C=[CH])N1c1ccncc1C)[CH2],2.413
C[NH]1C[C@H](N(C)C[C@H]1C#N)N([O])O,2.414
C/C(=N/c1cc(=c2ccn(C)cc2)cc(n1C)N(=O)=O)/O,2.416
CC1=N[N]NC(=O)[C]1N,2.416
CC(=O)c1cn(C)cc/c/1=c/1\ccn(C)c(c1)C#N,2.416
Cn1ccc(=c2ccn(cc2)CN(=O)=O)c(c1)C(=O)O,2.418
CC(=O)c1cn(C)cc(c1=c1ccn(C)cc1)C(C)(C)C,2.419
Cn1cc/c(=c/2\ccn(C)c(c2)C#N)/c(c1)C(=O)O,2.42
Cn1cc/c(=c\2/ccn(C)c(c2)C(=O)O)/c(C#N)c1,2.421
OCC1=[N]=C([NH])NC=N1,2.421
CCC1=CN(C)C=C[C]1[C]1C=CN(C)C(=C1)N(=O)=O,2.422
Cn1cc/c(=c\2/ccn(C)c(c2)N(=O)=O)/c(c1)c1ccccc1,2.424
C=Cc1cc(=c2ccn(C)cc2)c(cn1C)N(=O)=O,2.424
CC(=O)[C]1[CH]NC(=O)O1,2.424
CN(C)c1c/c(=c/2\ccn(C)c(c2)N(=O)=O)/ccn1C,2.427
COc1cc([NH])n[n][nH]1,2.427
C/C(=N\C1=CN(C)C=C[C]1[C]1C=CN(C)C=C1N(=O)=O)/O,2.429
Cn1ccc(=c2cc(N)n(C)c(c2)N(=O)=O)cc1,2.431
C=CC1=CN(C)C=C[C]1[C]1C=CN(C)C=C1N(=O)=O,2.432
Cc1ncc(O)c(=O)o1,2.432
NC(=O)C1=NCC(=N)N1,2.433
C=Cc1c/c(=c/2\ccn(C)cc2N(=O)=O)/ccn1C,2.434
C1=C[C](CC=N1)c1c(cnc(c1)NC)[NH]=C,2.436
CC(=O)C1=CN(C)C=C[C]1[C]1C=CN(C)C=C1C#N,2.438
Cn1ccc(=c2ccn(CC#N)c(c2)C(=O)O)cc1,2.439
CC(=O)c1c/c(=c/2\ccn(C)cc2C(=O)O)/ccn1C,2.439
Cn1ccc(=c2ccn(cc2)CN)c(c1)N(=O)=O,2.44
NC(=O)CNC(=N)C#N,2.441
C/C(=N/c1c/c(=c/2\ccn(C)c(c2)N(=O)=O)/ccn1C)/O,2.442
CC(=O)c1cc(=c2ccn(C)cc2)ccn1CC#N,2.444
CN1C=C[C@@H](C(=C1)C#N)[C@H]1C=CN(C)C=C1C(=O)O,2.448
CCCn1ccc(=c2ccn(C)cc2N(=O)=O)cc1,2.45
C[C]1[CH]C(=O)O[C]([NH])O1,2.451
CC(=O)C1=CN(C)C=C[C]1[C]1C=CN(C)C=C1C#N,2.452
CN1[N]C=C([O])[C](N)[N]1,2.455
Cn1ccc(=c2ccn(C)cc2N(=O)=O)cc1,2.455
Cn1cc/c(=c\2/ccn(C)c(c2)N(=O)=O)/c(c1)OCCOC,2.456
C(#N)c1ccc(cc1)n1ccc(=c2ccn(cc2)c2ccc(cc2)C#N)cc1,2.457
CC1=CO[C](=O)=[N]=C1O,2.458
CC(C)(C)Cn1ccc(=c2ccn(C)cc2N(=O)=O)cc1,2.459
CNc1ccc([nH]1)N(C)C,2.462
CNc1nn(C=O)nc1,2.462
CC(=O)c1cc(=c2ccn(C)cc2)cc(C(=O)C)n1C,2.464
CN1C=C[C]([C]2C=CN(C)C(=C2)N(=O)=O)C(=C1)O,2.465
CN(C)c1ccc([nH]1)N(C)C,2.466
OC[C]1N=CN=C([NH])N1,2.467
CNC1=CN[N][N]C1=O,2.468
Cn1ccc(=C2C=CN(C)[C]([C]2N(=O)=O)OC)cc1,2.468
Cn1cc/c(=c/2\ccn(C)c(c2)OC)/cc1N(=O)=O,2.469
C/C(=N\Cn1ccc(=c2ccn(C)cc2)c(c1)N(=O)=O)/O,2.471
CNc1ccc(NC)[nH]1,2.471
O[C@H]1[C@@H](OCC1=O)C#N,2.472
Cn1[n]cc([NH])[nH]c1=O,2.473
NC[C]1N=C[N]N1C=O,2.475
CC(=O)c1cc(=c2ccn(C)cc2)cc(C(=O)O)n1C,2.476
Cn1cc/c(=c\2/ccn(C)c(c2)OCCOC)/cc1N(=O)=O,2.478
NC[C]1C=N[N]N=C1O,2.48
Cn1cc/c(=c/2\ccn(C)c(c2)O)/cc1N(=O)=O,2.481
Cc1c/c(=c\2/ccn(C)c(c2)N(=O)=O)/ccn1C,2.484
C[NH2][CH][CH].CNCCNC.N,2.487
CNc1ccc2c(c1)ON(NC)O2,2.49
Cn1cc/c(=c/2\ccn(C)c(c2)C#N)/c(C#N)c1,2.49
CNC.CN1C[C@@H](C(=O)O)[NH](C)[CH]C1,2.492
CNC1=[N]=C([NH])[CH][N]O1,2.495
COC1=[N]=CO[C]1C=O,2.495
CN1C=C[C]([C]2C=CN(C)C(=C2)N(=O)=O)C(=C1)O,2.498
O[C@]1(CO[C@H]1C=O)C#N,2.499
COc1cncoc1=O,2.5
Cn1cc/c(=c\2/ccn(C)c(c2)O)/cc1N(=O)=O,2.503
C=Cc1cn(C)cc(c1=c1ccn(C)cc1)C(=O)O,2.503
CCn1ccc(=c2ccn(C)cc2)cc1N(=O)=O,2.505
C[C]1[CH]O[C]([NH])OC1=O,2.506
Cn1ccc(=c2ccn(cc2)CN)cc1N(=O)=O,2.506
Cn1ccc(=c2cc(n(C)cc2OCCOC)N(=O)=O)cc1,2.507
Cc1n[nH]c(=N)[nH]c1=O,2.51
C/N=C(\N)/C1=[N]=C[N]O1,2.511
COc1ncc(o1)C=O,2.511
Cn1cc/c(=c\2/ccn(C)cc2C#N)/c(C#N)c1,2.514
CN1C=C[C](C=C1)[C]1C=CN(C)C(=C1N)N(=O)=O,2.516
c1c(c2c(cc1)C(=O)c1c3[C]2OON(c3ccc1)[O])C,2.517
Cn1cc/c(=c\2/ccn(C)c(c2)N(=O)=O)/cc1c1ccccc1,2.518
CC(C)(C)Cn1ccc(=c2ccn(C)cc2)cc1N(=O)=O,2.523
CN[C@@H]1C[NH](C)C[C@H](N(C)C)N1C.[H].[H].[H],2.525
O[C@@]12COC1=NCC2=O,2.526
CCn1ccc(=c2ccn(C)c(c2)N(=O)=O)cc1,2.526
N=C1COC(=C([NH])N1)[NH],2.527
CC(=O)Cn1ccc(=c2ccn(C)cc2)cc1N(=O)=O,2.53
Cn1ccc(=c2ccn(C)c(c2)N(=O)=O)cc1,2.532
CC(C)(C)Cn1ccc(=c2ccn(C)c(c2)N(=O)=O)cc1,2.532
Cn1ccc(=c2cc(C#N)n(C)c(c2)C#N)cc1,2.536
Cn1cc/c(=c/2\ccn(C)c(c2)OCCOCCOC)/cc1N(=O)=O,2.537
C#CCn1ccc(=c2ccn(C)cc2N(=O)=O)cc1,2.539
c1cc(c(cn1)[NH]=C)[C]1CC=NC=C1C,2.542
CN1[CH][C](OC1=O)C=O,2.542
CN(C)c1ccc(N)[nH]1,2.547
CN[C@@H]1C[NH](C)C[C@H](NC)N1C.[H].[H].[H],2.55
C[NH]1C[C@H](N(C)[C@H](C1)OC)O.[H],2.553
Cc1c(N)[nH]nnc1=O,2.553
C(N(N(CC(C)(C)C)C)C)C(C)(C)C,2.553
c1cc2c(c(c1)C)C(=O)c1c3[C]2OON(c3ccc1)[O],2.556
C[C]1[C](NC(=O)O1)C=O,2.561
c1cc2c(cc1C)C(=O)c1c3[C]2OON(c3ccc1)[O],2.562
Cn1nnc(N)c1[CH][O],2.566
C#Cc1cn(C)cc(c1=c1ccn(C)cc1)N(=O)=O,2.569
Cn1ccc(=c2ccn(cc2)COC)c(c1)N(=O)=O,2.57
CN1C[C@@H](C(=O)O)[NH](C)[CH]C1.N,2.571
CN1[N]N=C([N]1)C(=O)C,2.572
c1cc2c(cc1)[C]1c3c(C2=O)cc(cc3N(OO1)[O])C,2.575
O[C@H]1CO[C@@H](C#N)C1=O,2.578
OC[C]1[C](C=O)N=CO1,2.578
Cn1ccc(=c2ccn(cc2)CO)c(c1)N(=O)=O,2.578
CNC(=N)c1nonc1,2.579
OCc1cc([NH])n[n][nH]1,2.583
c1cc(c(cn1)C)c1ccncc1C(=O)O,2.584
O=C1COCO[C@H]1C#N,2.585
Cn1ccc(=c2ccn(cc2)C(N(=O)=O)N(=O)=O)cc1,2.586
Cn1ccc(=c2ccn(cc2)COCCOC)cc1N(=O)=O,2.586
CNN1Oc2ccc(cc2O1)N,2.586
CNc1n[nH]nc1C=O,2.586
Cn1ccc(=c2ccn(CC#N)cc2N(=O)=O)cc1,2.587
COC1=[N]=C([NH])NN=C1,2.592
c1(cc2c(cc1)C(=O)c1c3[C]2OON(c3ccc1)[O])C,2.594
CN1N=CC(=O)N[C]1[NH],2.595
Cc1cc(=O)c(O)no1,2.6
CC1=NO[C]([NH])NC1=N,2.605
CNC1=CN(C)[CH][C](C1=c1ccn(C)cc1)N(=O)=O,2.608
Cn1ccc(=c2ccn(Cc3ccccc3)c(c2)N(=O)=O)cc1,2.611
CC1=NOC(=C(N)[N]1)[NH],2.612
C/C(=N\Cn1ccc(=c2ccn(C)cc2)cc1N(=O)=O)/O,2.614
c1[c]c(ccn1)c1c(cncc1[C](O)O)C(=O)O,2.615
CNC1=N[CH]C(=N[N]1)O,2.618
Cn1ccc(=c2ccn(cc2)CO)cc1N(=O)=O,2.618
Cn1ccc(=c2ccn(cc2)COCCOCCOC)c(c1)N(=O)=O,2.618
c1cc2c(cc1)[C](c1c(C2=O)cc(cc1[NH]=C)NC)O,2.619
Cc1conc(O)c1=O,2.621
CNc1cc(NC)n(C)c1,2.623
Cc1c(N)nnn1C=O,2.623
c1c2c3c(cc1)C(=O)c1c([C]3OON2[O])cccc1,2.623
Cn1ccc(=c2ccn(CC(=O)O)c(c2)N(=O)=O)cc1,2.624
CN(C)[N]Oc1cc(ccc1[O])N,2.628
O=C1NC=CC(=O)CO1,2.629
CO[C]1=N[CH]C(=NN=1)N,2.634
Cn1cc/c(=c\2/ccn(C)c(c2)N(=O)=O)/c(c1)C(=O)O,2.634
Cn1cc/c(=c/2\ccn(C)c(c2)C(=O)O)/c(c1)N(=O)=O,2.636
NC1=N[CH]C(=N[N]1)CO,2.636
Cn1ccc(=c2ccn(cc2)CC#N)c(c1)N(=O)=O,2.639
NC/C(=N/C(=N)C#N)/O,2.639
O[C@]1(COC[C]1[O])C#N,2.643
OCC(=O)OC(=C=[CH])[NH],2.644
CNC(=N)c1cnno1,2.644
Cn1ccc(=c2cc(c3ccccc3)n(C)c(c2)N(=O)=O)cc1,2.646
NC(=O)C(=O)OCC#C,2.65
CC(=O)c1c/c(=c/2\ccn(C)c(c2)N(=O)=O)/ccn1C,2.653
C1CC1Nc1nonn1,2.654
CNc1ccc(N(C)C)n1C,2.654
C[C]1C(=N[N]NC1=O)N,2.654
C1CN(C1)c1nonn1,2.655
Cn1ccoc(=O)c1=O,2.656
CNc1cc(cn1C)N(C)C,2.663
CC(C)(C)c1cc(=c2ccn(C)cc2)cc(n1C)N(=O)=O,2.665
[NH][C]1OCC(=O)[C@H]1C=O,2.665
CNc1cc([nH]c1)N(C)C,2.665
C[C]1[C](O[C]([NH])O1)C=O,2.666
Cn1ccc(=c2ccn(cc2)CN(=O)=O)cc1N(=O)=O,2.667
O=CN1CC1(C=O)C=O,2.668
N12N(CCC1)CCCCC2,2.671
Cn1ccc(=c2cc(n(C)c(c2)OCCOCCOCCOC)N(=O)=O)cc1,2.674
CNc1cc(N)n(C)c1,2.682
OCc1cc(=O)ocn1,2.686
NCC1=[N]=C([NH])C=NO1,2.687
CN(C)C1=C(N(C)C)OC=CC1,2.69
Cn1ccc(=c2ccn(COC)c(c2)N(=O)=O)cc1,2.691
C#Cc1cc(=c2ccn(C)cc2)cc(n1C)N(=O)=O,2.691
CNc1ccn(C)c1N,2.694
c1cc(c(cn1)[NH]=C)[C]1CC=NC(=C1)C,2.696
C/N=c/1\occoc1=O,2.699
NCC1=CC(=O)[N][N]N1,2.7
CNc1cc(c[nH]1)N(C)C,2.703
NC(=O)C1=CCOC1=O,2.703
CN1[N]N=C(N)[CH]C1=O,2.707
O=CC1(NCC1=O)C=O,2.708
C[C]1N=C[C](O)OC1=O,2.709
c1cc2c(cc1)C(=O)c1c3[C]2OON(c3c(cc1)C)[O],2.71
N12CCCN(CCC1)CCC2,2.714
N[CH]Nc1cnc([NH])o1,2.714
c1cc2c(cc1)[C](c1c(C2=O)cc(cc1N([CH2])C)C)O,2.715
CN1[C]([NH])ON=C[C]1[NH],2.717
CN(C)c1ccc(N)n1C,2.718
C/C(=c/1\nc(N)[n][nH]1)/[O],2.718
CCN1[N]N=C(C=O)[N]1,2.722
c1cc2c(cc1)[C](c1c(C2=O)c(ccc1N([CH2])C)C)O,2.723
CN1C=C[C@@H](C=C1)[C@@H]1C=C(N(C)C=C1C(=O)O)N(=O)=O,2.725
Cn1cc/c(=c\2/ccn(C)c(c2)C#N)/c(c1)N(=O)=O,2.726
CNc1c(cc[nH]1)N,2.729
CC(=O)C1=C[C]([C]2C=CN(C)C=C2)C(=CN1C)N(=O)=O,2.734
CN(C)N1Oc2cccc(c2O1)OCCOCCOC,2.734
NC1=N[N]C(=N[CH]1)CO,2.735
c1[c]c(ccn1)c1cc(ncc1[C](O)O)C(=O)O,2.737
Cn1cc/c(=c/2\ccn(C)c(c2)N(=O)=O)/cc1C#N,2.739
OCC(=O)c1cnco1,2.742
Cn1cc/c(=c\2/ccn(C)c(c2)N(=O)=O)/c(C#N)c1,2.743
CN(C)c1cc[nH]c1N(C)C,2.743
CNc1cc[nH]c1N,2.744
[C]1(c2c(C=Cc3c1cccc3)cccc2)[C](N(C)C)N(C)C,2.744
Cn1ccc(=c2ccn(cc2)CN(=O)=O)c(c1)N(=O)=O,2.748
CNc1cc(NC)[nH]c1,2.748
C[C@H]1CN1c1nonn1,2.751
CNc1cc(cn1C)N,2.752
CN(C)c1cccc2c1ON(N)O2,2.753
CN1C=C[C@H](C=C1)[C@H]1C=C(C(=O)O)N(C)C=C1N(=O)=O,2.753
O[C@H]1[C@@H](C#N)[C@@H](O)C1=O,2.758
COC(=N)NC(=N)C#N,2.76
CNC1=NON=C[C]1[NH],2.763
Cn1ccc(=c2c(cn(C)cc2C(=O)O)C(=O)O)cc1,2.763
CNc1ccn(C)c1NC,2.766
CNc1c(ccn1C)N(C)C,2.768
O=CC1(CC(=O)N1)C=O,2.776
O=C1NC(=O)C=CCO1,2.778
N/C=N/C[C](N[O])C#N,2.78
CN(C)c1cc(c[nH]1)N,2.782
CN(C)c1cc(N)[nH]c1,2.784
CCC(=O)n1cnnn1,2.785
CN(C)c1ccc([nH]1)OC,2.786
CN(C)c1cc(n(C)c1)OC,2.787
CNc1ccc(n1C)OC,2.788
CNc1cc(c[nH]1)N,2.79
CN[C]1N=C([NH])ON=C1,2.797
CNc1ccc(n1C)O,2.797
CNc1ccn(C)c1N(C)C,2.798
CNc1cc(N(C)C)n(C)c1,2.799
CN(C)c1ccn(C)c1N,2.8
Cn1cc/c(=c\2/ccn(C)cc2N(=O)=O)/c(c1)N(=O)=O,2.803
O[C@H]1C(=O)NC=CC1=O,2.806
CN(C)c1ccn(C)c1N(C)C,2.813
NC1(CC1)c1nonn1,2.814
O/N=C\1/C=CCOC1=O,2.825
CC(=O)c1cc(=c2ccn(C)cc2)cc(n1C)N(=O)=O,2.826
Cc1ccn(C)c1NC,2.827
CNC1=C(NC)OC=CC1,2.827
Cc1cc[nH]c1N(C)C,2.828
Cn1cc(cc1N)N,2.829
Cn1ccc(=c2cc(n(C)cc2C#N)N(=O)=O)cc1,2.829
Cc1cc(N(C)C)n(C)c1,2.831
c1cc2c(cc1)[C](c1c(C2=O)cc(cc1[NH]=C)C)O,2.831
c12c(C=CC(=O)[CH][CH]1)coc2,2.835
CC(=O)C1=[N]=C(O)[CH]O1,2.84
CNc1c(cc[nH]1)OC,2.84
CC1=NOC(=N[C]1N)[NH],2.842
C/N=C/1\NN=[C](=N[CH]1)O,2.846
[NH2]=C([NH])C[C](N[O])C#N,2.848
CNc1n[nH]c(C=O)n1,2.85
Cn1ccc(=c2ccn(CC#N)c(c2)N(=O)=O)cc1,2.85
Cc1ccc([nH]1)N(C)C,2.851
Cn1ccc(=c2cc(C(=O)O)n(C)c(c2)N(=O)=O)cc1,2.852
CNC1=C(CC=CO1)N(C)C,2.852
C[NH](CCNC)[CH][CH].N.N,2.856
OCC(=O)N[C](=O)=C=[CH],2.859
CN(C)c1c(cc[nH]1)OC,2.862
Cc1c(ccn1C)N(C)C,2.862
O=CC(OCC#N)C=O,2.866
CN(C)c1cc[nH]c1OC,2.866
CC1=COC(=O)[C]([NH])O1,2.866
c1c(c2c(cc1)C(=O)c1c3[C]2OON(c3ccc1)[O])N(=O)=O,2.868
CNN1Oc2ccc(cc2O1)OCCOC,2.869
N(N(CC)CC)(CC)CC,2.869
O=CC1=CCOC(=O)N1,2.869
Cn1c(ccc1OC)N,2.873
c1cc(c(cn1)[C](O)O)c1[c]cncc1C(=O)O,2.874
CNN1Oc2ccc(cc2O1)OC,2.874
N(N(CC)C)(CC)CC,2.874
c1c(c[nH]c1N)N,2.876
COc1cc(C=O)no1,2.876
CN(C)[N]Oc1cccc(c1[O])N,2.885
CO[C]1=NNC(=CN=1)[NH],2.886
c1cc(cc(n1)C(=O)O)c1ccncc1C(=O)O,2.887
CN1N=[C](=NC=C1[NH])O,2.889
Cn1c(ccc1O)N,2.896
Cc1cc(cn1C)N(C)C,2.898
C[NH]1CCN(C)[C@H]([C]1C(=N)O)OC.[H].[H],2.901
C=Cc1ccc([nH]1)N(C)C,2.901
Cc1c(ccn1C)NC,2.906
CNc1c(ccn1C)O,2.906
CNc1c(cc[nH]1)O,2.912
Cc1cc(O)noc1=O,2.912
Cc1cc(cn1C)NC,2.912
CNc1cc(cn1C)OC,2.918
OCC(=O)c1nocc1,2.918
N1([C@@H]2CCC[C@H]1CCC2)N(C)C,2.918
Cn1nc(N)cnc1=O,2.918
CN(C)c1c(cc[nH]1)O,2.921
C#CC1=C(NC)OC=CO1,3.445
Cc1ccc2c(c1)ON(N)O2,3.445
CN(C)c1cc(c2c(c1)ONO2)N(C)C,3.449
CN(C)c1cc(C(=O)O)[nH]c1,3.45
CNc1cc(c2c(c1)ONO2)N(C)C,3.45
CCC1=COC(=CC1)NC,3.451
CC1=COC(=CC1)NC,3.454
CN(C)c1c2CCCCc2c(c(c1O)O)N,3.455
CC(C)(C)c1cc(c(cc1OC)C(C)(C)C)OCCOCCCOC,3.455
C=C[C@@H]1C=COC=C1NC,3.455
C#Cc1cc(N)n(C)c1,3.457
CNc1c2CCCCc2c(c(c1O)O)OC,3.458
CNC1=COC(=CC1)O,3.459
C=CN1Oc2ccc(cc2O1)N(C)C,3.46
CNC1=COC=C[C@H]1N,3.461
Nc1c2c(c(N)ccc2)ccc1,3.462
C#Cc1ccc(c(c1)O[N]NC)[O],3.462
c12c(n(cc2)C)ccn1C,3.464
CC[C@@H]1C=COC=C1N,3.464
CNc1ccc2c(c1)ON(c1ccccc1)O2,3.464
CC1=COC(=CC1)N(C)C,3.464
CCc1ccc(n1C)OC,3.466
CC1=C(N(C)C)OC=CC1,3.466
COC1=C(OC)OC=CO1,3.466
CNc1c(cc[nH]1)C(=O)N,3.467
NN1c2c(C[C@H]1C)cccc2,3.468
CN(C)[C@@H]1CCC[C@@H]1N(C)C,3.469
CNC1=CCC=C(N(C)C)O1,3.469
c1(ccc(cc1)N(C)C)NC(=O)C,3.471
c1ccc(cc1)C1=COC=C(N)O1,3.471
C1=C[C@@H](C(=C1)N)C(=O)O,3.471
C#C[C@@H]1C=COC=C1N(C)C,3.472
CN(C)C1=CC=C[C@@H]1C#N,3.472
CN(C)C1=CCC=C(N(C)C)O1,3.472
CN(C)c1ccn(C)c1[C]([NH])O,3.473
c12c(Nc3c(O1)cccc3)cccc2,3.474
CC1=CCC=C1N(C)C,3.474
N(N)(C)C,3.475
C#CC1=COC=C(NC)O1,3.476
c12c(C=Cc3c(N1)cccc3)cccc2,3.476
COCCOCCON1Oc2ccc(cc2O1)N,3.476
C#CC1=COC(=CO1)NC,3.477
C#C[C@H]1C=CC=C1N,3.478
CC(C)(C)c1cccc2c1ON(N)O2,3.478
CN(C)c1ccc2c(c1)ON(c1ccccc1)O2,3.479
c1c(c2c(cc1)nc(cn2)N(C)C)N(C)C,3.479
N1([C@H]2CC[C@@H](O1)CC2)[C@@H](C(C)(C)C)O,3.479
CNC1=COC=C[C@H]1N(C)C,3.479
COc1cc([nH]c1)O,3.479
Cn1cc(cc1O)O,3.48
CN(C)c1ccc2c(c1N(C)C)ONO2,3.48
C1=COC(=C(C1)N)O,3.48
N1([C@H]2CC[C@@H](O1)CC2)CC,3.481
c12c(c3c(c4c1cccc4)cccc3)cc1c(c2)cc2c(c1)cc1c(c2)cccc1,3.481
C#Cc1cc(N)[nH]c1,3.482
C1=COC(=CO1)N,3.482
N12N(C[C@@H](C1)CCC2)C,3.484
C=CC1=COC=C(C1)N,3.485
CC[N]C1=N[N]ON=C1,3.485
CCc1cc[nH]c1OC,3.485
CC(C)(C)c1cc(c(cc1OC)C(C)(C)C)OCCOC,3.486
C1(=Cn2c(=C([CH]1)C)nc[c]c2)C=C,3.486
C#Cc1cccc(c1[O])O[N]N(C)C,3.486
c1cc(c2c(c1N)ONO2)N,3.486
C=Cc1ccc([nH]1)OC,3.486
CN1CCNCC1,3.487
C=CC1=CCC(=CO1)N,3.488
CNC1=CCC=CO1,3.489
c1c[nH]c(c1O)O,3.489
CNc1cc2c(cc1OCCOC)ONO2,3.489
C=CN1Oc2ccc(cc2O1)NC,3.489
c12c3c4ccc1c(ccc2ccc3ccc4)N,3.49
CN[C@@H]1C=COC(=C1)N(C)C,3.491
CN(C)c1cc(c2c(c1)ONO2)N,3.491
c1ccc(cc1)C1=COC(=CO1)N,3.491
CNC1=COC(=CC1)OC,3.493
C1=NC=C[C]([C]([C]O)c2ccncc2C)O1,3.493
CNC1=CC=C[C@H]1O,3.494
C(N(C(C)(C)C)/N=N\N(C)C)(C)(C)C,3.495
Cn1c(ccc1OC)c1ccccc1,3.495
C#Cc1c(cc[nH]1)N,3.495
c1(cc2c(cc1)nc(cn2)NC)NC,3.496
c12c(cccc1N)cccc2N,3.496
c1(c(cccc1)OC)N(C)C,3.496
CN(C)c1cnc(cn1)N,3.497
COCCOCCOc1cc2c(cc1N)ONO2,3.497
CC[C@@H]1C=COC(=C1)NC,3.499
C=Cc1c[nH]cc1N,3.499
CC(=O)OC[C]([O])C#N,3.499
N(N(C(C)(C)C)C)(C(C)(C)C)C,3.5
C#CC1=COC=C(N(C)C)O1,3.5
CN(C)[C@@H]1C=CC=C1N,3.5
CNc1c2CCCCc2c(c2ccccc2)c(c1O)O,3.5
C#C[C]1[C](N(C)C)OC=CO1,3.501
CN(C)c1cc(C#N)n(C)c1,3.502
C=CC1=COC=C(N)O1,3.505
CNc1ccc(C(=O)N)n1C,3.505
CN(C)c1cn(C)cc1C(=O)O,3.505
[C@H]12N(O[C@H](CC1)CC2)C,3.508
C=CC1=CCC=C(NC)O1,3.508
CN(C)C1=COC=C[C@H]1O,3.508
CN(C)c1cc2c(cc1O)ONO2,3.509
C/C=C\[C@@H](C)N(C)CCNC,3.511
C/C(=N/c1cc2c(cc1N)ONO2)/O,3.512
C#C[C]1CC=CO[C]1N(C)C,3.512
CN(C)C1=COC(=CC1)C#N,3.513
CN(C)C1=COC(=CC1)C(=O)O,3.513
c1(c2oc(cc2)c2occc2)oc(cc1)c1occc1,3.514
c1ccc(cc1)C1=COC=C(C1)N,3.514
CN(C)C1=CCC=C(c2ccccc2)O1,3.514
Cc1ccc(n1C)O,3.514
Nc1c(N)cccc1,3.514
C1C=C(N)OC=C1N,3.515
CCc1ccc(n1C)O,3.516
CC(C)(C)c1cc(cc2c1ONO2)N(C)C,3.517
COc1ccc(c2ccccc2)[nH]1,3.517
Nc1c2c(cc3c(c2)cccc3)ccc1,3.518
OC[C@H]1O[C@H]1[C]([O])C#N,3.518
c1c(c2c(cc1)ncc(n2)NC)NC,3.518
C#Cc1ccc(c(c1)[O])O[N]N(C)C,3.519
CC1(C)Oc2c(O1)cc1c(c2)OC(O1)(C)C,3.52
C[C@@H]1C=COC(=C1)N(C)C,3.521
[O][C](C#N)[C@H]1COCO1,3.521
C1=C(N)OC=C(O)O1,3.522
OC1(COC1)[C]([O])C#N,3.523
CNc1cc(c2c(c1)ONO2)N,3.525
Cc1cc(cc2c1ONO2)N(C)C,3.525
C=CC1=COC(=CC1)NC,3.525
CNc1cc(cc2c1ONO2)N,3.526
N(C(C)C)(C(C)C)CC,3.527
CCc1cc(cc2c1ONO2)N(C)C,3.527
CC(C)(C)N1Oc2ccc(cc2O1)N,3.529
c12c(c3c(n1C[C@@H]1OC1)cccc3)cc(cc2)/C=N/N(c1ccccc1)C,3.529
N(c1c2c(ccc1)cccn2)c1c(N)cccc1,3.53
C/C(=N/c1cc(cc2c1ONO2)N(C)C)/O,3.531
CN(C)c1cc(c[nH]1)C(=O)O,3.532
